stars,text
5,"THIS PLACE is great. I love this joint. The staff is awesome and the food is great. Their grilled cheese is so good. I also love their beer selection and their full bar. I have a hard time decided what to order when I go here because everything looks so good. This place is tucked away and can easily be passed up, but don't make that mistake. I love it here."
1,"This is just sad. Half the stores are closed, and the other half are under rennovations. I walked away, as I was at the convention center, willing to spend a few shekles... and left annoyed at the state this center is in."
5,"My wife, the picky vegetarian had some bizarre avocado sandwich and a side of brussel sprouts.  If we end up moving to Phoenix, this restaurant may be the reason why."
5,"Before you read my review, read David B's. It's much better and more informative. After you finish his, then read mine. Ok? It's because I'm going by memory from 4 years ago and David B. lives in Phoenix and has just been there.

I was born in Scottsdale, went to school in Phoenix and go to Giant's/A's/Angel's/Padre's/Brewer's/Mariner's and now the Dodger's for Spring Training. The desert is in my blood with all of the red sandstone rocks, cactus, roadrunners, and bluebelly lizards. As a child, I would go out and collect boys things... like snakes, crawdads, eggs, aquamarines, agates, spiders, then bring them home to an unhappy Mother. But I also went to school with actual Native-American kids who would wear their cool native clothes and so I got hooked on everything-Indian. Plus, we would go on amazing school field-trips to the local museums. Yea, for getting out of school...

The Heard is known as the other major Phoenix destination besides the Phoenix Arts Museum but I personally feel it is much better. It is world-class in its exhibits of Native American artifacts, such as pottery, katsina dolls, sand paintings, rugs, baskets, textiles, jewelry, blankets, it's all here. If you love American history, especially Indian, you have to come here and soak it all in. 

The founders, Dwight and Maie Bartlett, loved their Southwest and therefore collected as much as they could afford, then fulfilled their ultimate dream to share it all with the public in 1929.

Most people don't realize it because not much is taught about them, but our native Indians were so creative and amazing people who had such an artist's heart and desire to express themselves and the Heard really shows their work off to the highest degree. There are 39,000 items of cultural and fine art, including drawings, painting and sculpture. Of all of the possibilities to see when you visit, the core of the collection includes 500 simply incredible Hopi katsini dolls that were on loan from the exclusive Goldwater and Harvey Companies. Ritualistic, religious, complex and often hidden meanings are withheld in each individual katsini and I love them for their mystery. Another exhibit that I love because I am just a big kid is the full-sized Navajo Hogan, the Hopi piki room, the Yaqui ramada and the Pueblo oven. Maybe someday I can sneak in and stay over night.

So, in summary, if you ever visit Phoenix, you have to go to both the Heard and the PAM plus the Taliesin West (I always spell that wrong) building by Frank Lloyd Wright. It isn't all pools, spas, baseball and golf after all."
1,"I needed a place to crash for the night on a drive from Carlsbad Caverns to L.A., I made this booking while I was driving. I stayed here a few years ago and it seemed decent enough. This time it was not. When we got to our room my wife found dead roaches in the bathroom. Big ones too! I went to the front desk to let them know, they tried to give me another room. I told him that I wanted to check out instead. Didn't give me a refund since I booked through expedia. I didn't care, there was no way i was staying in this roach motel. I would rather drive the 370 miles home instead of sleeping in this place. Fortunately I found a Red Roof Inn a few miles down the road for the same price. No roaches there."
1,A wash may be better priced than others but you'll get what you pay for. My husband brought out 2008 Prius for a wash and vacuum and it doesn't look like anything has been cleaned! The carpet in the hatch and floors are still dirty and none of the interior was wiped down. We will be going to Octopus or we'll just do it ourselves next time.
5,"I am a total sucker for quaint bungalow style homes.  (I used to own one, a Sears Bungalow, 1920.)  So this adorable bar/lounge had me as soon as I walked onto the wraparound porch and into the front door.  I could smell the character.  This is a wonderful venue for a date, or, in my case, for a small group of friends to gather.  It has ambiance and then some!

You know that friend of yours who has the great cocktail parties?  That is what it feels like here when the bartender asks for your order.  No positioning to get to him, no yelling your order to him.  He's right there...all for you.

Wow.  I am getting nostalgic here, so let me close with these couple of important details:  1) The wine selection was small but the wines were good, and 2) the cheese/cracker/olive food pairings were quite good.

I left feeling that I had just had a wonderful experience.  Interestingly, there is a bar/lounge in Raleigh, North Carolina that I still remember fondly, years later, because it gave me that same feeling.

I cannot wait for the opportunity to return."
5,"Had an amazing time seeing Kendrick Lamar and Kanye West here on Tuesday. It was my first time at US Airways Center and I will definitely be back if any other artist I enjoy comes to perform. I used the park and ride on Washington just a few blocks East and rode the light rail free about 45 minutes before doors opened. Once inside the lobby I must have dropped my ticket because I had them in my pocket, (don't like bringing a purse to concerts!) and within a minute or two of talking to one of the security guards and an employee at the front another woman came up that worked there and when she found out I had dropped my tickets she told me she picked them up and put them in the back inside the customer relations office. She walked me back and I had my drivers license out that had my name that matched the one on the ticket and without any questions she checked the names, handed them to me, and I was on my way! Talk about total perfection from the staff. That will teach me to use something other than tiny jean pockets next time! 

The seats had a perfect view, section 105 row 19, and we got to look right down at the stage and had a lot of room to dance as we were on the end of the aisle. The show was outrageous and a great experience all around. 

A few small side notes, the bathrooms are huge and clean. The food all smelled pretty tasty but I was not in the mood to stand and eat, and I'm sure it wasn't cheap either. Drinks were priced a bit high but I was driving so I didn't have to worry about opening my wallet anyways! Once the show let out it took a matter of seconds to exit the building and get to the light rail station to go back to my car. I guess a lot of people had the same idea because at least 100 or more of us were waiting in a huge group, and once it arrived and the doors opened we were squishing in but everyone was still on such a high from the exciting show that we were laughing about it.

Thanks for the great night US Airways!"
1,"Blah, worst coffee ever. Had this place 2 weeks ago and I will never come back. Their drip coffee tasted watered down, overpriced and it was by far the shittiest coffee I have ever had. I would much rather get my coffee from AM/PM then ever walk into this place again. Horrible."
1,"Jordans has been closed for 3-4 years now. Much to my dissapointment because I always enjoyed going here for lunch and getting their tostadas.

RIP Jordans."
1,"I took a turntable in to.have them adjust the tonearm settings.  They told me it would take a week for an estimate.  A week later I was told it would be another week.  A week later they said they would take three more days. When I stated the constant delays were unacceptable he got extremely angry and told me in a rude tone to pick up my turntable since they had someone die. I started to explain that I was not aware of their situation, but before I could he hung up on me. It turned out that a tech had died and they were short handed.  I would have understood if they had explained and not been totally rude.  In fact I had a tragedy involving my son the same day.  I went in to talk to them to explain That I was not aware of their situation and was only concerned by the constant delays.  The manager said that I had been abusive and had used foul language with the tech which was a total lie.  He said based that on what the tech had told him. I will never use this company again. Their customer service is lacking."
1,"They don't seem to care about our business. They botched our delivery because they thought they didn't have the stones, even though they did.  They were rude, unhelpful, and about an hour and a half late.  They didn't think any of this was a problem.

We'll try one other local place. We have about $10k in landscaping lined up, but if the local guys are all this indifferent to small orders, I won't trust them with the large ones. Marvel certainly isn't getting a second chance."
5,"Best gym in the area.

I have been a member of 3 different gyms in the Madison area and none have impressed me like Prairie Athletic Club. The facilities are clean, staff is friendly and efficient, and they have great equipment!

I love the different workout areas - there are several rooms with cardio and weights equipment so you can find your favorite spot, or rotate through them all of a change of scenery. There are several pools, both indoor and out, saunas in the locker rooms, and a hot tub.

The group fitness classes are offered at several times throughout the day, so it's easy to find a class & time that fit your schedule. Classes are only included with the most expensive membership, but it is so worth it. The membership is very affordable, especially compared to other gyms that I've tried where you get much less for almost the same price."
1,"I flagged the ""doctors"" reply.  It is filled with lies, as it would be.  I have nothing to gain by making false statements.  He has $$$$$  to lose if people heed my warning and avoid his practice.  I have proof from THREE other vets that his diagnosis was WRONG.  If my dog had blood in her eye, it would be there the next day, too.  I took her to a chiropractic  vet in AZ the next day.  After adjusting her, he looked in her eye with an instrument.  NO BLOOD.  
Plus, Bishop  did not bother to look at my dog, or check her over in any way.  NOTHING.  NADA.   He just announced very DIRE supposed concerns that required IMMEDIATE and EXPENSIVE procedures in HIS OFFICE, without any initial exam, or even listening to me about her history. All of this based on the fact that she was coughing.  He completely ignored my every word.  It is true she was knocked by a bigger (not huge, about 10 lb.) dog.  Yet he ignored that, until his rebuttal now.  He did not look at her little back or legs, etc., to see if they were sore or bruised,.  After I took her to the chiropractor in AZ (who sadly isn't on Yelp, as he is expensive but SUPERB and worth every penny) she was much better.  I also was concerned about the Flovent she was on and the Dr. in CA (who also checked her eye WITH AN INSTRUMENT unlike Bishop) said she was having a reaction to it.  In Fact, Bishop said he knows NOTHING about Flovent and then ignored my concern about it.  So it's odd he brings it up now.  He just kept yelling how she's obviously in heart failure.    It nauseates me that some vets do this to loving pet parents, esp. when their baby is getting older and they get more concerned.  But as I said, as a rescuer, I'm a pro at this by now, and know when I'm being given a grotesque sales pitch.   I give good reviews when they're warranted.  I have NO reason not to. BTW, I'd been to the office of the ""specialist"" he was going to refer me to (read my review on the Vet. Specialists in Gilbert).  NO THANKS.  And the other ""specialist""  was at another office I'd been to.  They wanted to put my dog UNDER (yes, anesthesia) to take a STICKER out of her leg.  What?  ""Well, because poking with a needle, to pop it out hurts"".  Oh, so when you give a shot to a dog, you put them under for that, too?  Obviously birds of a feather stick together."
1,"I travel a good deal.  This is the worst hotel experience, by far.

This is an older Embassy Suites but I thought that its location in the tony Biltmore area of Phoenix would assure that it's well-kept.  Incorrect assumption.  This is the filthiest hotel I've ever seen.

I should have known I was in for utter disappointment when I arrived for my stay around 12:45 am.  I am dead tired and fumbling with two bags when I happen upon a security guard standing in front of the hotel taking a smoke.  Instead of holding the door for me, he watched me balance my bags and purse with an amused grin, as I struggled with the the hotel door.  Thanks for nothing.  I get to the front desk and the check-in process is fairly smooth.  I'm booked into a room that is on a far end of the hotel.  I hike over there and proceed to get ready for bed when more problems ensue. The bathroom wall has what appears to be a streak of blood running down it.  I was too grossed out to investigate further.  There is also a bent wire hanger on the picture frame over the toilet.  The wallpaper is peeling and the ceiling is showing signs of a bad leak from upstairs.  Really?  I am appalled at this point but since it's after 1 am, I reason that I can just get a little shut-eye and change rooms first thing in the morning.  My plans quickly changed when I turned down the bed covers to find lint and make-up on them.  I can't do this.  I call the front desk and request an immediate room change.  The lady I spoke too was extremely apologetic and offered to move me right away.  She said she'd send up a security guard to help with my bags and get me into a better room/area of the hotel.  You know where this is going, right?  Yes, approximately 10 minutes later the grinning smoker appears at the door.  He hands me a key for a room on the opposite side of the hotel and makes the assessment that I have a pretty good handle on my bags so he'll just point me in the direction of where I should go.  The new room looks exactly like the first one, albeit a little cleaner.  The bathroom looked acceptable and the bed covers were free of foreign substances.  It was past my bedtime, I needed sleep.

With a little rest and fresh eyes, the hotel didn't get any better for me.  I'm sure in its heyday this was THE place to stay.  Sadly, it is just neglected and doesn't warrant the nightly room charges (it's not cheap).  The common areas are filthy.  I promise that I'm not a germaphobe.  I really didn't want to touch anything in this hotel.  The elevator buttons and door handles were dirty.  I had to carry napkins with me so I wouldn't have to touch them.  The carpet in the lobby and elevators looked like a ton of toddlers had had their way with a box of Ritz crackers.  And, no, I didn't catch them on an off day.  It looked like this for my entire three-day stay.  I failed to mention the ceiling fan in my new and improved ""clean"" room.  The dust hanging off of it was so thick.  It clearly hadn't been touched in ages.  As other reviewers have mentioned, the hotel lobby also has an off-putting stench, probably due to the fountains/ponds inside?  I don't know but it's unpleasant.

If the filth wasn't bad enough, on the last day of my stay I was jarred from sleep at 4 am by a blaring fire alarm.  I pulled the curtain back and saw other guests milling about.  Apparently, there is no intercom system to let guests know what they should do.  When I saw another guest return to her room, I took the gamble that I'd burn in this cess pool and went back to bed.  It was a short-lived nap.  A few hours later, the alarm is blaring again!  I'm deliriously tired and in the process of the pulling on a pair of jeans to exit when housekeeping opens the door.  Really?  The alarm is going off,  it's still early in the a.m. and you're coming in the room to clean?  What in the hell?  What do you clean, anyway?  At this point, I knew it was time to part ways.  I quickly packed and made my exit.  Unbelievable and unforgivable.  Never again."
1,"This place has slipped significantly in the past 6 months.  No meat in the rolled tacos, smaller and smaller burritos, same or higher prices.  I would like to direct anyone close by to Armando's on 48th St and Thomas.  Cheaper, better tasting and larger portions.  This Filiberto's has become run-of-the-mill and cheap.  Other good reasons to stay away:  adjacent to a bus stop and a telemarketing joint.  Enough said."
1,"I'm a general contractor and I purchase about 80-100k worth of Lumber per year. 

And I can say without a doubt that the lumber at heldt lumber company is grossly overpriced.
Home Depot has better quality lumber (if you know how to pic it) that is about 40% cheaper on average . 
I chose heldt lumber company because I was under the impression that the wood would be of better quality, boy was I wrong.
Also, if you special order a piece and you notice that it is warped or damaged once you arrive at your work site...too bad for you all sales are final on these items.
I've lost a lot of money and a lot of time dealing with this company, I would strongly advise against shopping there."
5,This place is the best for legit Mexican breakfast.  Machaca and Chilaquilles is very good and so is the enchiladas and napolitos.  I have only been for breakfast but can imagine the other food is amazing as well.
1,"The good:

They were able to book me for a new patient appointment fairly quickly. The front desk guy was very thorough. The staff was friendly.

The bad:

They tried to sell me whitening (multiple times), the dentist told me I needed a crown and potentially a root canal, and many fillings. She insisted I needed a deep clean and would need to book an appointment to get the crown before part of my tooth fell off. I went ahead and got the deep cleaning as it had been a while since my last cleaning. I was skeptical of the other recommendations though, so I drove across the valley to my trustworthy dentist for a second opinion. Turns out that much of the work that the dentist at Weldon recommended was not at all necessary.
On top of that, the office at Weldon looked poorly maintained, with dusty looking countertops and such.
Also, I just got a bill that shows I was charged $55 for ""Oral hygiene instruction"" - which I was NEVER made aware of the fact that I was receiving, or would be charged for, and I was never asked if I wanted it. All it consisted of was the hygienist telling me how to floss (which I already knew), not to use listerine, and then trying to sell me a sonic toothbrush from their office. This is incredibly frustrating that they never told me that the advice was a charged service, as I would have not agreed to it if I was made aware.

If TLDR; * Pushy dentist and hygienist; * Poor facilities; * Unnecessary procedures; * Charged $55 for ""Oral hygiene instruction""  that I never agreed to or knew I was being charged for."
5,"When HRC was on Camelback, we frequented the bar for happy hour.  During that time, we befriended the bartenders, who are still there  They create a neighborhood feel to this international chain.  Phoenix HRC is different than the other ones I've been to because of this.  When they moved downtown we continued to frequent the bar.  Number 1 reason to drive downtown for happy hour - the bartenders Javier and Eddie.  They have incredible memories and pick up the conversation you ended with the last time you were there, and that could have been 8 months ago.  They are quick with the drinks and with their wit. 

The food is ok and over-priced, but that comes with the HRC name.  We have found the entire staff to be friendly and accommodating.  A neighborhood HRC bar...hmmmm.  Sure feels like it."
1,found a cockroach in the bathroom....I just left.
1,This is terrible.  The food is very bland and service is very slow.  The employees act like they're the only restaurant in town.  Do yourself a favor and skip this one.
5,"Before buying, I had a chance to meet and speak at some length to the founder: Michael Johnson.  To boil down the conversation:  Michael Johnson is truly a ""micro"" roaster, who literally deals one-on-one with the farms, has the bags shipped directly to his commercial location (no middleman) and then sifts the product for the top beans, managing the cut through the roasting process as a science using state of the art computer software next to good old fashioned roasting hardware.  The end product is packaged on site. 

That said, I took all of that with a grain of salt until I tried one of the finished products: the Ethiopian Sidamo Fair Trade.

Wow.  Blew my socks off.  The Ethiopian Sidamo Fair Trade may very well be the best coffee I have ever had.  Unbelievably complex bouquet and flavor: I detected floral and cinnamon notes followed by a crisp, refreshing finish.  On that alone, I ended up buying another four different types from JBC (have yet to try, but cannot wait to do so).  

As a good blend will run you $18-$24 a pound in the Bay Area, I consider JBC's prices down right competitive.  I can only hope my finished brew tastes the way Michael's preparation did.  %&* great coffee.  Period."
5,"Love love love this place! Seriously, a place in Phoenix that is locally owned, has great prices, great food and buys local is pretty hard to find. My favorite wrap is the Gardin'n salad as a wrap. My only complaints about this place are the hours and the parking! But still well worth it."
1,I created a yelp account to write this review.  I came in for a trim that I had scheduled the day before.  Only one stylist working and no receptionist.  After waiting for her to finish up with her client the stylist informed me I had no appointment.  She checked the computer we found my name written under the wrong day and time.  She was not very apologetic for my inconvenience and nothing was offered to me to insure my return.   I will advise my friends and family not to visit this salon.
5,Always have great service.  Feel like my eyes are checked very thoroughly.
5,"I love coming here I think it's one of the hidden gems of the city. There are great restaurants. But mostly I love the scenery . They have done a wonderful job of creating a tranquil environment. I consider this a great place to change and be alone and read , snap I grew photos  for fun, and even a good place to prolong a date. As you walk into this amazing courtyard there  is a fountain, a lot of lit trees, flowers, benches, and soft modern contemporary music playing in the background. Bring a date here and all the work of ambiance is done for you."
1,"We are adding onto our kitchen and went here to get cabinets and countertops to match our current cabinets. 

We worked with a lady (Penni maybe?) for about an hour and she said she would draw up a quote and get back to us that evening. After we didn't hear from her in a week we gave her a call and were put on hold, she said she didn't get to it because she was working on some 'really big' projects (ours wasn't big enough to pay attention to apparently).  When she finally got back on the line she changed her story and said that our information was now lost but she would find it and call us right back. That was two weeks ago and we haven't heard from her since. Unfortunately they were the only dealer in Madison who carried the cabinets we have and we will now have to go out of town to get our cabinets/countertops"
5,"Wow. Amazing authentic Mexican. Its the real thing. No frills, super casual, just damn good food. 

Theres also a Mexican grocer in the back to check out with all the real goods to take home and cook."
1,"I'm kind of curious about the abandoned looking truck in the parking lot with biohazard symbols all over it. What I at first thought was a condom on the floor of the room turned out to be a discarded stocking. The drain in the shower/bathtub doesn't work. There was some cool garbage in the parking lot along with the biohazard truck, and some pretty haggard looking folks wandering around the premises. The only perks are the free wifi that I'm currently using to write this review and the fact that they're currently showing Training Day on MTV and Training Day is an awesome movie."
1,We tried to order for delivery because we are 4 miles away. On their menu it says $15 minimum. We called to place the order and we were told today it's a $75 minimum. We found that insane so never ordered.
5,"Oh little Korean woman, how I love you so.  You are absolutely adorable and did not realize that the man wig I was looking for was for me.  I absolutely loved the look on your face when you realized I was going to be dressing as a man for Halloween.  I know you cater to all the drag queens, but I guess you are not used to it being the other way around.  Nevertheless you were extremely helpful and took no time at all to pick out the perfect Charlie wig.  You even showed me how to put it on, all while laughing in disbelief that I would hide all my pretty hair and try to doll it up like a man.  Prices were great for the quality of hair that you are buying, and they have all this fabulous costume jewelry and eyelashes to complete the drag queen look.  I will definitely hit this place up when going to a theme party."
5,"The BBQ pork is fantastic but here's their best kept secret .... 

CATFISH YUM! 

This location serves Catfish fillets on Thursday and Friday. I wish it was everyday! They use a deliciously seasoned cornmeal NO flour! It is light and crisp and my fav! It is served with a great hot sauce and sweet moist dinner rolls. Fries and Cow-bro beans go great but you have your choice of sides. If you love a good catfish in cornmeal, I dare you to find any better in this town without making it yourself. I give Honey Bears 10 stars for their catfish **********. I grew up in the Midwest and we had catfish almost every Friday and this tastes just like home. 

Trust you will not regret this fish!"
1,"Not impressed. Dropped a tablecloth for a work event off here and was told would take two weeks because of the size.  Seems a bit long but this is the first time I've left a non-clothing item anywhere so, ok. 
Called day before expected date of completion to confirm and was told it would be ready at 5pm and I said I'd be by the next am. 
I roll in and it's not done!  Pointing fingers and asking who I spoke to?  Didn't think to ask unless I was told it wasn't going to be ready.  Woman was apologetic. Writing this review in the parking lot while they press it. It was just going to be washed in cold water, hung to dry and pressed. No cost taken off the $30."
1,"Hillstone: you are overrated. You think you are better than you are. Every time I go, I am disappointed and my friends say we are never coming back. 
We sure miss Houston's in the Biltmore. You tried, but it's not the same. 
There are so many great places in Phoenix. Hillstone is good. Not great."
1,"""My wife and I ate there a few weeks back, I thought the atmosphere was quaint and inviting however after we were sat it took quite some time before our waiter came back to us for anything. I found him to be unwelcoming and inattentive the 2 Hispanic helpers were much more courteous and attentive. The food was Ok  it wasn't horrible but i would not write home about it. It was my fist time there and maybe it was an off night but i would be reluctant to recommend the place to a friend or return simply because the service was horrible. I do how however like ambiance."
1,"I stayed at this hotel and it was nice. However, I left my sunglasses behind (they were a special gift from my younger sister) and I called on the same day to see if they had them. They said that they would call back with an update. But they never did. Just a note do not leave anything behind because you will not get it back or even a simple phone call."
1,Me and the Mrs were looking for a place to kill some time while waiting to catch a plane home from Az. So we figured we would look on Yelp for a mall to stroll through. We came across the Arizona Center an saw it was near the airport so we figured we would give it a shot. What a let down! This place is far from what I consider a mall or even a strip mall. A few whack ass stores and some meager restaurants. To top it off we had to pay to park there. Lame! Won't be wasting our time here again.
5,I finally managed to make my way here after years of saying I would! Love the atmosphere in there. It's so...eccentric! And the food was good. Totally did not know you get a free dessert afterwards! Spumoni icecream was great. Win win situation :D
1,"My very first review - my dark blue car ruined on the exterior.  Couldn't see it until I returned home and the sunlight revealed exterior body scratches.  Evidently they didn't take care to use clean rags/towels.  Looks like a Brillo pad was used.  Going back tomorrow to see if we can get this rectified.

Well, I'll keep my review the same.  Took my car in this morning to see what could be done.  A ""charming"" older woman (JOVEL) came out to tell me this was definitely not caused by them an it was without a doubt caused by a buffer.  I explained to her that a buffer had not touched my car since it was last detailed by European Detail over six months ago.  To my face she told me I was not providing the truth and if I took it to a BMW dealership they would also confirm I was ""lying"".

Guess what!!  BMW confirmed that the damage was likely caused by rags because of the linear motion that was apparent.  Rick was the gentleman from Los Olivos who accompanied me.  When he also learned that perhaps I wasn't lying as JOVEL had certainly alleged he offered a re-wash and a had wax to correct the problem.  Thank you Rick for obeing a professional.  

Even upon return to the Wash JOVEL was still had her heals dug in refusing to acknowledge any error on their part. 

Although the business has taken a turn to rectify it was like pulling teeth or pleading a case before the the Supreme Court.  Not acceptable.  

Again kudos to Rick as a gentleman and professional.  If this was his site alone I could raise my review substantially."
5,"This is truly a beautiful place and a treasure for Madison.  Please don't ever leave us.  Be sure to check out the herb garden in the fall.  Amazing variety of scents.  The varieties of  geranium are amazing.  Lemon, chocolate, mint, vanilla, pepper, cinnamon, turmeric... well you get the picture."
1,"The only reason I put one star is because I had to. One of the poorest managed and run motels that I have ever seen. The rooms were very sub-par with mold on the bathroom ceiling. There were crumbs in the bed and they weren't very clean.

The rooms' walls were very thin and you could hear everything that went on from people stomping around upstairs to listening to doors banging constantly. There was a ton  of noise from these places as well as the highway running parallel to the hotel as well as adjoining rooms.

Management was the worst of all. Horrible at enforcing the rules so other guests can be very discourteous as well as riff raff running around outside peeking into locked vehicles almost as if they were trying to find a way to break in. Head manager is very hard to understand as he doesn't speak English clearly with no common sense on how to run a business.

Overall, one of the poorest run hotels I have seen in a long time and for the money, many other choices in the area which provide way better service and accommodations. So overall, easy to make a better choice anywhere else. Beware."
5,"Homestyle cooking at its best, dnt go to culvers, McDonald's or whatever trash is right off the hwy, head a bit further down u will find this gem, one of the reasons I love this place so much? They dnt play annoying music, scratch that, they don't play ANY music. People working here are super nice as to be expected. If I owned this joint, I would invest in a new bigger sign, as I drove right by this place and almost missed it twice."
1,"This place should just shut down.  Went for drinks before the TOOL concert and they had 4 people working...REALLY?  Waiting for 10 minutes at the bar, gave up and went inside, waited for another 15, nothing...They didn't even have tub girls set up....Bad planning.  We went down the street to cooperstown and although they were slammed, they had servers and we were able to get beverages before the show,  I would never go back to jackson's again."
1,"UPDATE 

Roaches are still present anywhere there is a drain.  There's nothing more exciting than opening your dish washer to see Roaches climbing all over your newly cleaned dishes.  

There's also a new bug running around, looks like a carpet Beetle steroids.  

I failed to mention the ""gated community"" which is basically two gates that are set to be open the bulk of the day and close at night. That's all there is to it.  Anyone can walk in off the street as there are no other fences or gates.  I see black people digging through the garbage as I leave very early in the morning.  

Overall I think I've seen these gates work a total of like 3 weeks in the last year.  They broke as they always do and haven't been fixed in months so someone finally comes to fix it and both sides of the gate are running at different times and speeds.   By the end of that first day both sets of gates are broken and not moving at all again.  Nothing new here."
5,"The donuts are amazing and super-fattening of course, but then I guess you shouldn't be eating donuts if you are concerned with your weight.

I agree it is by far the best gyros in town, I am originally from Chicago and am used to the quality of gyros found all over Chicagoland, this is cut the same, same thickness, same style, the flavor is similar, but has it's own thing going on. Either way, that Parthenon in Madison is crap, people rave about it, what a joke, they have no clue what good gyros is, take a road trip and go eat at Hubs in Chicago, then you will know finally what great gyros is. In the meantime, if you are stuck in Madison, this is by far the best you will find, don't waste your money and calories elsewhere.

Falafel is good, has it's own unique recipe, works for me.

Tan Tan Chicken is very good too, highly spiced, which I like, although not spicy as far as heat is concerned. Comes with an awesome garlic dip, which I've only found in Los Angeles at Zankou Chicken, which by the way is the most incredible middle-eastern chicken ever. They even made a ""Curb Your Enthusiasm"" episode about it in 2011. If you get out to LA ever, you must go to Zankou and get the Chicken Tarna with the garlic dip, the hummus is also the best ever. Almost enough to make me want to move back to LA. In fact...

Anyway, People's Bakery is truly a gem in Madison, amongst all the questionable eateries, which some say are great, others say bad, this one is clearly a huge winner. And it is a real Mom & Pop, literally they made all the food for me, super friendly, down to Earth, real people who deserve to have your business. Go there now!

P.S. I also liked a bunch of other stuff there, the hummus, side dishes, veggie mezza, etc. Probably can't go wrong with anything there."
1,"This place epitomizes the gaff between gay and lesbian culture. If you have a penis, don't expect to be treated like an equal even if you're not competition. What you should expect are a bunch of glares as soon as you walk through the door. The staff will tolerate you, but won't be friendly. No less than 5 people will cut you because after all, this is their turf and you don't belong there.

Don't sit at a table, because ""this table is taken"" even if there's no one sitting there and their aren't any beverages on it.

I won't be going back."
1,This place used to be really good. They made the best tacos (which they don't make anymore) and green chili. The green chili has gone down hill you can tell they are cutting corners. They have raised their prices which is completely unjustified due to the quality going down. This place has now become nothing more than an eye sore and nuisance to the local neighborhood. Close your doors and move on.
1,"Went there for lunch today, sat at a high top table by the bar. Host was not very personable, but we gave it a chance. Wrong idea. We waited 15 min, not even a greet or anything. We seen all sorts of servers walk by our table, ignoring us. After waiting, we got up and left. All the host said was ""leaving already?"" Really?! He said it in a tone as if he wanted to know if the table was now 'available'. Will never I back. I am not the biggest fan of Applebee's, and this just sealed the deal. Get it together people."
1,"Stopped in for a beer after the game last night, the place looked run down and very blah.  There was maybe a handful of people sitting at the bar and the bartender walked by us probably 4 times without saying anything.  Served the guests next to us and still didn't greet my group.
He made a comment about the Phillies hat  I was wearing and walked past(he had a braves hat on). We got up and left after about 10 mins went by.  The ""New"" Jacksons on 3rd is worse than the old Jacksons, no wonder it closed.  Cant see it staying open too long."
5,"Great place, great food, and a beautiful environment.  Friendly family owned place, good prices, lots of great options.  Could eat here every day of the week!"
1,"Apparently, I've been on yelp since 2009 and never written a review; Well here it goes: If yelp had a negative star rating it would be a negative 10!!!  I bought my husbands ""platinum""  wedding band here last April and found out today that they gave me a 14k white gold band; Thank god for Molinas and their honesty. The story doesn't stop here, they wouldn't even get a manager to help my husband until I got there, and their computer system was down.  They cant tell me anything til Monday!!! I hope nobody else has been duped.  Beware!  I feel cheated and very appalled that this happened.  This story isn't over, so let's see how much worse it can get..."
5,"If you are craving a massive bar burger from a towny bar, this is the place to go. 
The burgers are so large that you should plan on cutting it in half and take the other half home. They are excellent!
If you order the bacon burger, you can expect at least 6 plus long stripes on bacon on it, I was completely amazed with the quantity and quality of the burger. Amazing. 

I have also been to the Eagle Crest on Taco Tuesday. Prepare yourself for the largest taco you will ever see. If you order the taco salad they give you a very large plate stacked high with chips and all the fixings. It's great. More than any one person can eat in one sitting. 

This is a bar people! Don't expect proper waitress service, the bar tenders are serving you most of the time. Just be happy that this particular bar has amazing food. 

Since this is a bar, maybe the best Bloody Mary in town. It comes in a large mug with 2 huge shrimp, a beef stick, pickle, and green olives. A meal in itself. 

If your hungry and don't want to spend a lot of money, this is the place I would suggest.
My new favorite bar."
1,"This is where you go to get wrecked............ by cheese.  If you like cheese A LOT, you can order any of their delicious combos smothered in ooey, gooey, creamy, warm cheese.  

Is there actually any real food underneath the gigantic blobs of cheese?  Strap on a portable oxygen tank and dive in to find out!

In the 1988 film ""The Blob,"" an evil life form goes around eating people, only at Laredo's you can finally get yer revenge and eat the blob...............if you dare!  

*blurp *blurp*"
5,"Huge thanks to Bavarian Motors for the fantastic job restoring my poor Mini-S. We've been long-time satisfied customers for routine maintenance and wear-out replacements, but this was a definite stretch.   

The damage was extensive, yet they went to great pains to get every detail right - duplicating wherever possible the custom features originally chosen.  I love my Mini, and they understood the connection.  They worked successfully with the insurance adjuster and settlement was equitable and fast.

Most of all, the kindness and concern shown for me was amazing.  Andrew went out of his way to make sure I had not been injured, and more than once comforted me with the statement, ""People are what's important, not cars."" 

I have to agree: the people at Bavarian Motors are the draw- the great service and repair grow out of their care and concern for everything they do.  

My car looks magnificent and runs like a charm!

Thanks guys!"
5,"Ranch Market rocks!  I swear, this is the coolest place, it's like a big Mexican circus.  I could hang out in there for hours.

The best deal that I've found there is the roasted chicken.  For about five dollars, you get a whole roasted chicken, some tortillas, and some salsa.  Buy a little cheese, an onion, and some sour cream and you've got yourself a little taco bar to take home and eat with some Dos Equis.  Sweet!  Since I'm all about the bargains these days, this is one of the best places to go!

A definite five stars as far as I'm concerned!"
5,This flower shop and garden supply center is just beautiful. Friendly staff that take a moment to answer your questions. The best selection of new indoor and outdoor plants in the mad city area.
